issue_type,timestamp_start,timestamp_end,sensor_id,record_count,note
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,400514,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,400519,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,400545,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,400563,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,400582,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,400637,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,400648,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,400654,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,400664,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,400673,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,400677,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,400677,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,400688,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,400690,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,400700,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,400717,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,400723,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,400723,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,400760,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,400772,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,400790,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,400792,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,400799,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,400823,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,400837,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,400837,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,400842,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,400863,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,400873,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,400895,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,400911,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,400916,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,400922,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,400934,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,400951,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,400952,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,400971,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,400973,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,400995,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,400995,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,400996,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,401014,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,401129,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,401154,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,401154,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,401163,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,401163,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,401167,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,401210,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,401210,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,401224,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,401388,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,401403,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,401457,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,401464,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,401495,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,401507,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,401555,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,401567,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,401597,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,401606,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,401606,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,401611,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,401809,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,401810,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,401816,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,401817,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,401845,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,401846,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,401891,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,401908,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,401942,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,401942,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,401943,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,401957,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,401994,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,401994,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,401997,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,402056,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,402056,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,402057,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,402057,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,402060,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,402060,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,402061,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,402067,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,402118,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,402119,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,402120,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,402281,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,402282,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,402283,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,402284,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,402285,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,402286,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,402287,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,402288,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,402288,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,402289,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,402360,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,402363,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,402364,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,402365,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,402365,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,402366,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,402367,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,402367,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,402369,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,402369,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,402371,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,402372,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,402373,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,403225,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,403225,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,403265,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,403329,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,403329,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,403401,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,403402,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,403404,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,403406,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,403406,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,403409,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,403409,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,403412,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,403414,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,403419,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,404370,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,404370,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,404370,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,404434,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,404434,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,404435,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,404435,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,404444,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,404444,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,404444,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,404451,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,404451,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,404452,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,404452,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,404453,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,404453,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,404461,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,404461,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,404461,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,404462,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,404462,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,404521,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,404522,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,404522,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,404553,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,404554,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,404585,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,404586,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,404586,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
